"1.  ","A-150 Tissue-Equivalent Plastic (A150TEP)",,,,,
,,,,,,
,,,,,,
"182.  ","Lucite",,,,,
"Formula =","C5O2H8",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,100.11582
"Density (g/cm3) =",,1.190000,"Total atom density (atoms/b-cm) =",,,1.074E-01
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input weight fractions.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.080538,0.533320,0.057262,
"C",6000,6000,0.599848,0.333345,0.035791,
"O",8016,8000,0.319614,0.133335,0.014316,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.107368,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.080538,1001,0.533320,1001,0.057262
,6000,-0.599848,6000,0.333345,6000,0.035791
,8016,-0.319614,8016,0.133335,8016,0.014316
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.080538,1000,0.533320,1000,0.057262
,6000,-0.599848,6000,0.333345,6000,0.035791
,8000,-0.319614,8000,0.133335,8000,0.014316
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","H",0.080538,,,
,,"C",0.599848,,,
,,"O",0.319614,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Lucite",,,,
,"density",1.190000,,,,
"Comments & references:",,,,,,
"Also called polymethyl methacrylate (PMMA), plexiglas, perspex, acrylite, acrylic glass, or acrylic.",,,,,,
"Density = 1.19 g/cm3 and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=223.",,,,,,
0,,,,,,
0,,,,,,
"The formula is listed as Al5Lu3O12 at http://en.wikipedia.org/wiki/LuAG and ""Preparation and characterization",,,,,,
"of nanoscale lutetium aluminium garnet (LuAG) powders doped by Eu3+"" by Dominik Uhlicha, et al, and at",,,,,,
"http://www.diracdelta.co.uk/science/source/l/u/lutetium%20aluminium%20garnet/source.html.",,,,,,
"The formula of Lu3Al5O7 at http://www.marketech-scintillators.com/index.html is evidently a mistake.",,,,,,
0,,,,,,
"Density from page 235 of Radiation Detection and Measurement by Glenn F. Knoll, 3rd edition, John Wiley ",,,,,,
"& Sons, 2000.  Formula and density at http://www.apace-science.com/misc/crystalj.htm.",,,,,,
0,,,,,,
0,,,,,,
"Density from page 235 of Radiation Detection and Measurement by Glenn F. Knoll, 3rd edition, John Wiley & ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"183.  ","Lutetium Aluminum Garnet (LuAG)",,,,,
"Formula =","Al5Lu3O12",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,851.80149
"Density (g/cm3) =",,6.730000,"Total atom density (atoms/b-cm) =",,,9.516E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"O",8016,8000,0.225396,0.600000,0.057096,
"Al",13027,13000,0.158379,0.250000,0.023790,
"Lu","-",71000,0.616225,0.150000,0.014274,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.095161,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",8016,-0.225396,8016,0.600000,8016,0.057096
,13027,-0.158379,13027,0.250000,13027,0.023790
,"-",-0.616225,"-",0.150000,"-",0.014274
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",8000,-0.225396,8000,0.600000,8000,0.057096
,13000,-0.158379,13000,0.250000,13000,0.023790
,71000,-0.616225,71000,0.150000,71000,0.014274
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","O",0.225396,,,
,,"Al",0.158379,,,
,,"Lu",0.616225,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Lutetium Aluminum Garnet (LuAG)",,,,
,"density",6.730000,,,,
"Comments & references:",,,,,,
"The formula is listed as Al5Lu3O12 at http://en.wikipedia.org/wiki/LuAG and ""Preparation and characterization",,,,,,
"of nanoscale lutetium aluminium garnet (LuAG) powders doped by Eu3+"" by Dominik Uhlicha, et al, and at",,,,,,
"http://www.diracdelta.co.uk/science/source/l/u/lutetium%20aluminium%20garnet/source.html.",,,,,,
"The formula of Lu3Al5O7 at http://www.marketech-scintillators.com/index.html is evidently a mistake.",,,,,,
0,,,,,,
"Density from page 235 of Radiation Detection and Measurement by Glenn F. Knoll, 3rd edition, John Wiley ",,,,,,
"& Sons, 2000.  Formula and density at http://www.apace-science.com/misc/crystalj.htm.",,,,,,
0,,,,,,
0,,,,,,
"Density from page 235 of Radiation Detection and Measurement by Glenn F. Knoll, 3rd edition, John Wiley & ",,,,,,
"Sons, 2000.  Formula and density in Guohoa Ren, et al., ""Scintillation Characteristics of Luterium ",,,,,,
"Oxyorthosilicate (Lu2SiO5:Ce) Crystals Doped with Cerium Ions"" at www.sciencedirect.com, ",,,,,,
"Formula and density also at http://www.apace-science.com/misc/crystalj.htm.  Ce atoms are ignored.",,,,,,
0,,,,,,
,,,,,,
,,,,,,
,,,,,,
"184.  ","Lutetium Orthoaluminate (LuAP)",,,,,
"Formula =","LuAlO3",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,249.946738
"Density (g/cm3) =",,8.400000,"Total atom density (atoms/b-cm) =",,,1.012E-01
"The above density is estimated to be accurate to 2 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"O",8016,8000,0.192034,0.600000,0.060716,
"Al",13027,13000,0.107949,0.200000,0.020239,
"Lu","-",71000,0.700017,0.200000,0.020239,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.101194,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",8016,-0.192034,8016,0.600000,8016,0.060716
,13027,-0.107949,13027,0.200000,13027,0.020239
,"-",-0.700017,"-",0.200000,"-",0.020239
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",8000,-0.192034,8000,0.600000,8000,0.060716
,13000,-0.107949,13000,0.200000,13000,0.020239
,71000,-0.700017,71000,0.200000,71000,0.020239
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","O",0.192034,,,
,,"Al",0.107949,,,
,,"Lu",0.700017,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Lutetium Orthoaluminate (LuAP)",,,,
,"density",8.400000,,,,
"Comments & references:",,,,,,
"Density from page 235 of Radiation Detection and Measurement by Glenn F. Knoll, 3rd edition, John Wiley ",,,,,,
"& Sons, 2000.  Formula and density at http://www.apace-science.com/misc/crystalj.htm.",,,,,,
0,,,,,,
0,,,,,,
"Density from page 235 of Radiation Detection and Measurement by Glenn F. Knoll, 3rd edition, John Wiley & ",,,,,,
"Sons, 2000.  Formula and density in Guohoa Ren, et al., ""Scintillation Characteristics of Luterium ",,,,,,
"Oxyorthosilicate (Lu2SiO5:Ce) Crystals Doped with Cerium Ions"" at www.sciencedirect.com, ",,,,,,
"Formula and density also at http://www.apace-science.com/misc/crystalj.htm.  Ce atoms are ignored.",,,,,,
0,,,,,,
"Density=7.2 at http://www.apace-science.com/proteus/lyso.htm#top",,,,,,
"Density=7.4 at http://www.apace-science.com/misc/crystalj.htm",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
,,,,,,
,,,,,,
,,,,,,
"185.  ","Lutetium Oxyorthosilicate (LSO)",,,,,
"Formula =","Lu2SiO5",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,458.0165
"Density (g/cm3) =",,7.400000,"Total atom density (atoms/b-cm) =",,,7.784E-02
"The above density is estimated to be accurate to 2 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"O",8016,8000,0.174660,0.625000,0.048649,
"Si",14000,14000,0.061320,0.125000,0.009730,
"Lu","-",71000,0.764021,0.250000,0.019459,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.077838,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",8016,-0.174660,8016,0.625000,8016,0.048649
,14000,-0.061320,14000,0.125000,14000,0.009730
,"-",-0.764021,"-",0.250000,"-",0.019459
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",8000,-0.174660,8000,0.625000,8000,0.048649
,14000,-0.061320,14000,0.125000,14000,0.009730
,71000,-0.764021,71000,0.250000,71000,0.019459
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","O",0.174660,,,
,,"Si",0.061320,,,
,,"Lu",0.764021,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Lutetium Oxyorthosilicate (LSO)",,,,
,"density",7.400000,,,,
"Comments & references:",,,,,,
"Density from page 235 of Radiation Detection and Measurement by Glenn F. Knoll, 3rd edition, John Wiley & ",,,,,,
"Sons, 2000.  Formula and density in Guohoa Ren, et al., ""Scintillation Characteristics of Luterium ",,,,,,
"Oxyorthosilicate (Lu2SiO5:Ce) Crystals Doped with Cerium Ions"" at www.sciencedirect.com, ",,,,,,
"Formula and density also at http://www.apace-science.com/misc/crystalj.htm.  Ce atoms are ignored.",,,,,,
0,,,,,,
"Density=7.2 at http://www.apace-science.com/proteus/lyso.htm#top",,,,,,
"Density=7.4 at http://www.apace-science.com/misc/crystalj.htm",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=012.",,,,,,
0,,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=194.",,,,,,
0,,,,,,
,,,,,,
,,,,,,
,,,,,,
"186.  ","Lutetium Yttrium OxyorthoSilicate (LYSO)",,,,,
"Formula =","Lu2Y2SiO5",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,635.8282
"Density (g/cm3) =",,7.300000,"Total atom density (atoms/b-cm) =",,,6.914E-02
"The above density is estimated to be accurate to 2 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"O",8016,8000,0.125815,0.500000,0.034570,
"Si",14000,14000,0.044172,0.100000,0.006914,
"Y",39089,39000,0.279654,0.200000,0.013828,
"Lu","-",71000,0.550359,0.200000,0.013828,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.069141,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",8016,-0.125815,8016,0.500000,8016,0.034570
,14000,-0.044172,14000,0.100000,14000,0.006914
,39089,-0.279654,39089,0.200000,39089,0.013828
,"-",-0.550359,"-",0.200000,"-",0.013828
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",8000,-0.125815,8000,0.500000,8000,0.034570
,14000,-0.044172,14000,0.100000,14000,0.006914
,39000,-0.279654,39000,0.200000,39000,0.013828
,71000,-0.550359,71000,0.200000,71000,0.013828
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","O",0.125815,,,
,,"Si",0.044172,,,
,,"Y",0.279654,,,
,,"Lu",0.550359,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Lutetium Yttrium OxyorthoSilicate (LYSO)",,,,
,"density",7.300000,,,,
"Comments & references:",,,,,,
"Density=7.2 at http://www.apace-science.com/proteus/lyso.htm#top",,,,,,
"Density=7.4 at http://www.apace-science.com/misc/crystalj.htm",,,,,,
0,,,,,,
0,,,,,,
0,,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=012.",,,,,,
0,,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=194.",,,,,,
0,,,,,,
0,,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=195.",,,,,,
"Formula from http://www.chemicalregister.com/Magnesium_tetraborate/Suppliers/pid32346.htm#.",,,,,,
"Also called Magnesium Borate.",,,,,,
0,,,,,,
,,,,,,
,,,,,,
,,,,,,
"187.  ","Magnesium",,,,,
"Formula =","Mg",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,24.305
"Density (g/cm3) =",,1.740000,"Total atom density (atoms/b-cm) =",,,4.311E-02
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"Mg",12000,12000,1.000000,1.000000,0.043113,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.043113,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",12000,-1.000000,12000,1.000000,12000,0.043113
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",12000,-1.000000,12000,1.000000,12000,0.043113
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","Mg",1.000000,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Magnesium",,,,
,"density",1.740000,,,,
"Comments & references:",,,,,,
"Density from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=012.",,,,,,
0,,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=194.",,,,,,
0,,,,,,
0,,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=195.",,,,,,
"Formula from http://www.chemicalregister.com/Magnesium_tetraborate/Suppliers/pid32346.htm#.",,,,,,
"Also called Magnesium Borate.",,,,,,
0,,,,,,
"Masonite is a type of hardboard (http://en.wikipedia.org/wiki/Masonite).",,,,,,
"Masonite is produced from by-product wood chips reduced to cellulose fibers by high-pressure steam ",,,,,,
"(Table 51.114 of Reactor Handbook, 2nd edition, Vol. 1, Materials, edited by C. R. Tipton, 1960) so cellulose",,,,,,
"(C6H10O5) is used for the formula.  Density = 1.3 g/cm3 from this ref., and from page II.F.1-5 of ARH-600.",,,,,,
"Http://www.hudsonhighland.com/fiberboardchart.htm lists the average density of Masonite as about 79 to 80 ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"188.  ","Magnesium Oxide",,,,,
"Formula =","MgO",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,40.3044
"Density (g/cm3) =",,3.580000,"Total atom density (atoms/b-cm) =",,,1.070E-01
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input weight fractions.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"O",8016,8000,0.396964,0.500000,0.053491,
"Mg",12000,12000,0.603036,0.500000,0.053491,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.106982,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",8016,-0.396964,8016,0.500000,8016,0.053491
,12000,-0.603036,12000,0.500000,12000,0.053491
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",8000,-0.396964,8000,0.500000,8000,0.053491
,12000,-0.603036,12000,0.500000,12000,0.053491
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","O",0.396964,,,
,,"Mg",0.603036,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Magnesium Oxide",,,,
,"density",3.580000,,,,
"Comments & references:",,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=194.",,,,,,
0,,,,,,
0,,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=195.",,,,,,
"Formula from http://www.chemicalregister.com/Magnesium_tetraborate/Suppliers/pid32346.htm#.",,,,,,
"Also called Magnesium Borate.",,,,,,
0,,,,,,
"Masonite is a type of hardboard (http://en.wikipedia.org/wiki/Masonite).",,,,,,
"Masonite is produced from by-product wood chips reduced to cellulose fibers by high-pressure steam ",,,,,,
"(Table 51.114 of Reactor Handbook, 2nd edition, Vol. 1, Materials, edited by C. R. Tipton, 1960) so cellulose",,,,,,
"(C6H10O5) is used for the formula.  Density = 1.3 g/cm3 from this ref., and from page II.F.1-5 of ARH-600.",,,,,,
"Http://www.hudsonhighland.com/fiberboardchart.htm lists the average density of Masonite as about 79 to 80 ",,,,,,
"lb/ft3, which averages to 1.27 g/cm3.",,,,,,
0,,,,,,
,,,,,,
,,,,,,
,,,,,,
"189.  ","Magnesium Tetraborate",,,,,
"Formula =","MgB4O7",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,179.5448
"Density (g/cm3) =",,2.530000,"Total atom density (atoms/b-cm) =",,,1.018E-01
"The above density is estimated to be accurate to 3 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input weight fractions.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"B","-",5000,0.240837,0.333313,0.033941,
"O",8016,8000,0.623790,0.583351,0.059403,
"Mg",12000,12000,0.135373,0.083336,0.008486,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.101830,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons","-",-0.240837,"-",0.333313,"-",0.033941
,8016,-0.623790,8016,0.583351,8016,0.059403
,12000,-0.135373,12000,0.083336,12000,0.008486
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",5000,-0.240837,5000,0.333313,5000,0.033941
,8000,-0.623790,8000,0.583351,8000,0.059403
,12000,-0.135373,12000,0.083336,12000,0.008486
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"CEPXS Form:","material","B",0.240837,,,
,,"O",0.623790,,,
,,"Mg",0.135373,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,"matname","Magnesium Tetraborate",,,,
,"density",2.530000,,,,
"Comments & references:",,,,,,
"Density and weight fractions from http://physics.nist.gov/cgi-bin/Star/compos.pl?matno=195.",,,,,,
"Formula from http://www.chemicalregister.com/Magnesium_tetraborate/Suppliers/pid32346.htm#.",,,,,,
"Also called Magnesium Borate.",,,,,,
0,,,,,,
"Masonite is a type of hardboard (http://en.wikipedia.org/wiki/Masonite).",,,,,,
"Masonite is produced from by-product wood chips reduced to cellulose fibers by high-pressure steam ",,,,,,
"(Table 51.114 of Reactor Handbook, 2nd edition, Vol. 1, Materials, edited by C. R. Tipton, 1960) so cellulose",,,,,,
"(C6H10O5) is used for the formula.  Density = 1.3 g/cm3 from this ref., and from page II.F.1-5 of ARH-600.",,,,,,
"Http://www.hudsonhighland.com/fiberboardchart.htm lists the average density of Masonite as about 79 to 80 ",,,,,,
"lb/ft3, which averages to 1.27 g/cm3.",,,,,,
0,,,,,,
"Also called melamine resin or melamine formaldehyde.  It is a hard thermosetting plastic often used for",,,,,,
"kitchen utensils and plates (Melmac), and is the main constituent of formica and laminate flooring (http://en.",,,,,,
"wikipedia.org/wiki/Melamine_resin).  Density and formula from Table 51.2 of ""Reactor Handbook"" ",,,,,,
,,,,,,
,,,,,,
,,,,,,
"190.  ","Masonite",,,,,
"Formula =","C6H10O5",,"Molecular weight (g/mole) =","Molecular weight (g/mole) =",,162.1406
"Density (g/cm3) =",,1.300000,"Total atom density (atoms/b-cm) =",,,1.014E-01
"The above density is estimated to be accurate to 2 significant digits.  Dealing with uncertainties is left to the user.",,,,,,
"The following data was calculated from the input formula.",,,,,,
,,,,,,
,,,"Weight","Atom","Atom",
"Element","Neutron ZA","Photon ZA","Fraction","Fraction","Density",
"H",1001,1000,0.062165,0.476190,0.048284,
"C",6000,6000,0.444455,0.285714,0.028970,
"O",8016,8000,0.493380,0.238095,0.024142,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Total",,,1.000000,1.000000,0.101396,
,,,,,,
"MCNP Form","Weight Fractions",,"Atom Fractions",,"Atom Densities",
"Neutrons",1001,-0.062165,1001,0.476190,1001,0.048284
,6000,-0.444455,6000,0.285714,6000,0.028970
,8016,-0.493380,8016,0.238095,8016,0.024142
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Photons",1000,-0.062165,1000,0.476190,1000,0.048284
,6000,-0.444455,6000,0.285714,6000,0.028970
,8000,-0.493380,8000,0.238095,8000,0.024142
,,,,,,
